-5.313535836087401876e-02,-4.347339209076099276e-01,-2.084057203155227356e-01,-7.432680972309379380e-03,-2.833410785112161143e-02,-1.240631315790162309e-01,-8.605909187965013474e-03,-1.702700772881740598e-01,-9.356749624816391997e-02,-1.915722784742163176e-01,4.905787747701945839e-02,-8.791865580243499179e-02,-5.791743765788456288e-01,-3.580210875148966410e-01,2.771408324745696095e-01
-5.189695371550167441e-02,3.798250005355428005e-01,1.896552342997790686e-01,4.257748625766613615e-01,4.169676066336824305e-01,-3.129674704098981547e-02,-9.639581631985050247e-02,1.207594841177167116e-01,3.340544145876125359e-01,4.079832667440695393e-01,-2.180342983444849558e-01,7.434647625062396070e-02,-4.948790891985093143e-01,9.706587218957686281e-01,2.961255705942719141e-01
2.011562129952559896e-01,-4.922264007130432856e-02,3.267154521854934851e-02,2.022186072067490292e-01,-1.122522166248630798e-01,-3.055316268268641333e-01,3.965215622747934043e-01,-1.225073074443640136e-01,-1.450938683006690044e-01,-1.186681716294401556e-01,-4.189967848174597220e-01,3.972861167576860475e-01,-5.431928499586995834e-02,1.113688626109446550e-01,5.982117658337892524e-02
-3.777439170636445187e-01,6.048172898003763009e-01,3.202852881947628599e-02,2.921018724509131248e-01,1.616206726841374064e-01,7.743210422627395673e-01,-3.821640240563419777e-01,7.393953382474856006e-01,-2.741613037253912699e-01,-2.095029136966529426e-02,3.814311758162749477e-01,7.154947048224864492e-01,-1.803338513431644197e+00,-1.374422701291877269e+00,-5.965037828417013577e-02
-1.040511417518149018e-01,-4.590329831417735984e-01,-2.577522164661158466e-01,4.478504828998006865e-02,1.704786228588702629e-02,-1.752944196918171382e-01,-3.965954504848449164e-02,-1.672144444413143360e-01,8.209729180738334353e-02,-4.763225356141952138e-02,9.796087991186688826e-02,-1.333795656596855825e-02,-6.042658481800984305e-01,-3.436651622706162756e-01,3.160911705664401494e-01
7.090424617507394556e-02,-5.318313444787208244e-01,-1.589872721552931134e+00,2.471557086292894279e-01,-1.482485872397361293e+00,-3.630642618229888430e-01,-1.210883793720529011e+00,3.401850565228497492e-01,-4.919119836846020943e-01,3.124134073030885861e-01,-2.101729065852100120e-01,5.905569225390076143e-02,-3.215561916662911801e-01,-6.532647983651181933e-01,4.036545832189825656e-01
1.311596444164007391e-01,3.357179486840037308e-01,1.318970701037036897e-01,1.856981167898296148e-01,3.064233283377834072e-01,-8.278649569439659739e-02,-6.266373268910452321e-02,1.021486766875365493e-01,2.178513784731085645e-01,3.593625540354393189e-01,-2.795679183061835493e-01,9.135140671393737755e-02,-3.731784340287942481e-01,1.088030153316710491e+00,3.487853720575913030e-01
1.311596444163977970e-01,3.357179486840050631e-01,1.318970701037008864e-01,1.856981167898306140e-01,3.064233283377827965e-01,-8.278649569439565370e-02,-6.266373268910396810e-02,1.021486766875370211e-01,2.178513784731079816e-01,3.593625540354382641e-01,-2.795679183061847151e-01,9.135140671393693346e-02,-3.731784340287950807e-01,1.088030153316710713e+00,3.487853720575929128e-01
-3.777439170636465726e-01,6.048172898003765230e-01,3.202852881948045627e-02,2.921018724509161779e-01,1.616206726841352137e-01,7.743210422627412326e-01,-3.821640240563410340e-01,7.393953382474864888e-01,-2.741613037253932683e-01,-2.095029136966691796e-02,3.814311758162747257e-01,7.154947048224857831e-01,-1.803338513431647083e+00,-1.374422701291876381e+00,-5.965037828416738103e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.762880005867634547e-02,-4.346891714728403633e-01,-2.051063013534051016e-01,1.280459086557613445e-02,-1.461028067184755308e-02,-1.233801992639137618e-01,-1.029804902896039494e-02,-2.245319766690601349e-01,-7.993914246016793623e-02,-1.460310026647085868e-01,5.146402207410234048e-02,-1.062586197316164743e-01,-5.749616213802175579e-01,-4.100857348521615431e-01,2.229088539094341292e-01
-7.346502196630498582e-02,-4.068734774713133467e-02,1.198717124152930830e-02,-6.318463877870089673e-02,2.943058983776891679e-03,-7.470408881801599184e-03,-4.206412727830600995e-02,-2.230138341157304055e-02,-2.588722979191165983e-03,-2.756723037301803472e-02,-8.101874254826262056e-02,1.312657160589151065e-02,-1.204198498600281449e-02,-2.191816388898128881e-02,-2.348886791342349664e-02
-4.276261201920492083e-01,4.812732897929750120e-01,-1.771595212168045330e-01,5.082366968326853529e-01,5.438435163861555788e-01,4.870421586558237870e-01,-2.712109875862164232e-01,1.286475169754094594e+00,8.053855338114787599e-02,-4.005684051551559599e-01,3.119958824475247972e-01,6.439095802226141307e-01,-1.797332680414408301e+00,-1.365301668885455122e+00,1.352765889328664539e-01
-5.313535836087317915e-02,-4.347339209076087063e-01,-2.084057203155249005e-01,-7.432680972310974458e-03,-2.833410785112100427e-02,-1.240631315790151901e-01,-8.605909187967043100e-03,-1.702700772881746427e-01,-9.356749624816440569e-02,-1.915722784742152351e-01,4.905787747701986085e-02,-8.791865580243456157e-02,-5.791743765788450737e-01,-3.580210875148963634e-01,2.771408324745696095e-01
7.090424617507241900e-02,-5.318313444787174937e-01,-1.589872721552955781e+00,2.471557086292932026e-01,-1.482485872397381055e+00,-3.630642618229932839e-01,-1.210883793720546775e+00,3.401850565228451972e-01,-4.919119836846054250e-01,3.124134073030864212e-01,-2.101729065852163125e-01,5.905569225389237925e-02,-3.215561916662942887e-01,-6.532647983651180823e-01,4.036545832189923355e-01
-3.777439170636440746e-01,6.048172898003763009e-01,3.202852881947342023e-02,2.921018724509108488e-01,1.616206726841383223e-01,7.743210422627406775e-01,-3.821640240563429214e-01,7.393953382474844904e-01,-2.741613037253923246e-01,-2.095029136966335137e-02,3.814311758162748367e-01,7.154947048224866712e-01,-1.803338513431641754e+00,-1.374422701291875271e+00,-5.965037828417244642e-02
7.090424617507175287e-02,-5.318313444787241551e-01,-1.589872721552943569e+00,2.471557086292920091e-01,-1.482485872397372617e+00,-3.630642618229920071e-01,-1.210883793720537227e+00,3.401850565228500267e-01,-4.919119836846055915e-01,3.124134073030886971e-01,-2.101729065852083467e-01,5.905569225390189247e-02,-3.215561916662943998e-01,-6.532647983651215240e-01,4.036545832189837868e-01
1.311596444163968811e-01,3.357179486840027871e-01,1.318970701036974169e-01,1.856981167898318352e-01,3.064233283377845729e-01,-8.278649569439534839e-02,-6.266373268910335748e-02,1.021486766875372709e-01,2.178513784731081482e-01,3.593625540354388748e-01,-2.795679183061831607e-01,9.135140671393725265e-02,-3.731784340287951363e-01,1.088030153316709381e+00,3.487853720575914140e-01
-4.244340313021267019e-01,5.301655057151061223e-01,-1.222912302835482967e-01,4.308627649855655828e-01,3.940512128901094702e-01,8.212830126240577844e-01,-3.155353659171418745e-01,9.022645595235599947e-01,-3.704922851602554523e-01,-2.610982442132529502e-01,3.452877888517688065e-01,6.735101323840297916e-01,-1.727282068719401043e+00,-1.357587447933658709e+00,1.223450334967188941e-02
7.090424617504338667e-02,-5.318313444788982380e-01,-1.589872721553583501e+00,2.471557086293509065e-01,-1.482485872397976134e+00,-3.630642618231935681e-01,-1.210883793721016621e+00,3.401850565228804468e-01,-4.919119836848099281e-01,3.124134073030859216e-01,-2.101729065852370737e-01,5.905569225387238830e-02,-3.215561916665026221e-01,-6.532647983652566381e-01,4.036545832190823746e-01
-6.320578117251715589e-03,1.426790994890573538e-01,-6.996462614000850677e-02,6.742300401342242455e-02,-5.523512340786156799e-02,2.253088569449757800e-02,4.317505717969830070e-01,-4.639072697949486734e-02,5.701082373192904729e-02,-2.234736419311607325e-02,-2.968283210274656470e-01,2.499704933941556684e-01,9.292738608638699549e-02,-8.786459039385462189e-02,1.179766444639937240e-01
-2.468623800597722351e-01,-5.986330040237649586e-01,-3.257606441713632450e-01,-9.345231602961097395e-02,-3.596866793137304952e-01,1.197877923294425329e-01,8.596075759903989977e-02,-3.080903057461343852e-01,-6.615602490732876984e-01,-3.226480358034046203e-01,-7.109543725329789399e-02,-1.431751400096847038e-01,-4.120707296305006762e-01,-2.562429419305704004e-01,8.795753587940036144e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.725123193697571278e-01,-5.765082490913542301e-01,-4.754607422600279909e-01,-4.291289331923596739e-01,3.190940322790869477e-01,-1.436244459601267176e-01,2.130719288312960258e-01,-3.873533467939780373e-01,-3.923309512705355218e-01,-2.780709145463525767e-01,7.782236384117221205e-03,-2.215841282426035674e-01,-3.815698576184525237e-01,-3.639339386093067841e-01,5.323621924144397721e-02
-4.400116823138584543e-01,4.128928058446220128e-01,4.403761863776888830e-01,9.096026973343139810e-01,8.022058432639644909e-02,1.593139353833487482e+00,-6.863335602409394165e-02,1.223022097793593055e+00,-1.516766548226804234e+00,-1.381980284773735024e+00,2.014114700792405954e-01,4.718955185245589656e-01,-1.359527988862353709e+00,-1.183743311712450730e+00,3.318305564693376231e-01
1.721553246729626285e-01,-9.771280261389485300e-02,4.011400931043513501e-02,1.199580516478313402e-01,7.407475934543583662e-02,-1.316964641320663709e-01,-1.379687889130643275e-01,6.912073203104054930e-02,-1.600099569889306406e-01,2.563468033086502632e-02,4.491625934044380514e-02,-4.867653642925367369e-02,-6.904025015515335983e-02,9.232827903482063170e-02,-1.953067409751665234e-02
1.311596444163974085e-01,3.357179486840045635e-01,1.318970701037008031e-01,1.856981167898315299e-01,3.064233283377828521e-01,-8.278649569439577860e-02,-6.266373268910314931e-02,1.021486766875364938e-01,2.178513784731077041e-01,3.593625540354372094e-01,-2.795679183061839934e-01,9.135140671393689182e-02,-3.731784340287946922e-01,1.088030153316709603e+00,3.487853720575918026e-01
7.090424617506772831e-02,-5.318313444787449162e-01,-1.589872721553028390e+00,2.471557086292981154e-01,-1.482485872397453441e+00,-3.630642618230182639e-01,-1.210883793720602508e+00,3.401850565228532464e-01,-4.919119836846320148e-01,3.124134073030873648e-01,-2.101729065852125933e-01,5.905569225389691729e-02,-3.215561916663223219e-01,-6.532647983651397317e-01,4.036545832189974425e-01
7.090424617491583592e-02,-5.318313444786977318e-01,-1.589872721552884505e+00,2.471557086291580607e-01,-1.482485872397331761e+00,-3.630642618230079943e-01,-1.210883793720501256e+00,3.401850565227670931e-01,-4.919119836845984306e-01,3.124134073029877778e-01,-2.101729065852404321e-01,5.905569225388718896e-02,-3.215561916663206010e-01,-6.532647983650231582e-01,4.036545832189500360e-01
1.311596444163976583e-01,3.357179486840034532e-01,1.318970701037000814e-01,1.856981167898308083e-01,3.064233283377835737e-01,-8.278649569439558431e-02,-6.266373268910403749e-02,1.021486766875370905e-01,2.178513784731091474e-01,3.593625540354391523e-01,-2.795679183061844930e-01,9.135140671393739142e-02,-3.731784340287956914e-01,1.088030153316710935e+00,3.487853720575918026e-01
-7.346502196630497195e-02,-4.068734774713133467e-02,1.198717124152926493e-02,-6.318463877870086898e-02,2.943058983776913797e-03,-7.470408881801671175e-03,-4.206412727830591280e-02,-2.230138341157297463e-02,-2.588722979191229734e-03,-2.756723037301789594e-02,-8.101874254826257893e-02,1.312657160589147422e-02,-1.204198498600277112e-02,-2.191816388898129228e-02,-2.348886791342346889e-02
1.897436000323172167e-01,-7.930164246413629048e-02,1.031915813360876760e-01,1.018495119765214368e-01,2.618682798006579868e-02,-1.332210300399853109e-01,-9.199007606497359990e-02,8.457696713693631241e-02,-1.842320140361880798e-01,3.794130009204470244e-02,9.171234252487965588e-02,-9.429909676584009859e-02,-2.202337052355933869e-02,8.221333464136619529e-02,2.305183436809620998e-02
1.742943950325634983e-01,-8.189958741664137010e-02,3.917303733804343435e-02,1.224028308322046843e-01,6.803293194769882701e-02,-1.397250905644113195e-01,-1.255140965132570952e-01,6.604847229873062053e-02,-1.595999440914019074e-01,2.019385356655529346e-02,4.922835790181984833e-02,-7.310717517867267035e-02,-5.375402631681775595e-02,1.002129902071972056e-01,-5.387547076200932192e-03
1.311596444163978803e-01,3.357179486840067839e-01,1.318970701036995263e-01,1.856981167898303642e-01,3.064233283377803541e-01,-8.278649569439500144e-02,-6.266373268910206684e-02,1.021486766875345092e-01,2.178513784731078706e-01,3.593625540354331571e-01,-2.795679183061807183e-01,9.135140671393687795e-02,-3.731784340287929713e-01,1.088030153316704052e+00,3.487853720575900263e-01
-3.777439170636445742e-01,6.048172898003780773e-01,3.202852881947916563e-02,2.921018724509118480e-01,1.616206726841341867e-01,7.743210422627405665e-01,-3.821640240563424218e-01,7.393953382474846014e-01,-2.741613037253916585e-01,-2.095029136966537059e-02,3.814311758162731159e-01,7.154947048224846728e-01,-1.803338513431644197e+00,-1.374422701291873938e+00,-5.965037828417060761e-02
-3.777439170636445742e-01,6.048172898003740805e-01,3.202852881947447494e-02,2.921018724509119591e-01,1.616206726841370178e-01,7.743210422627436751e-01,-3.821640240563414226e-01,7.393953382474882652e-01,-2.741613037253962659e-01,-2.095029136966403485e-02,3.814311758162758914e-01,7.154947048224900019e-01,-1.803338513431645973e+00,-1.374422701291876159e+00,-5.965037828416960841e-02
-7.346502196630493031e-02,-4.068734774713132080e-02,1.198717124152932217e-02,-6.318463877870084122e-02,2.943058983776900353e-03,-7.470408881801631276e-03,-4.206412727830596832e-02,-2.230138341157297116e-02,-2.588722979191222795e-03,-2.756723037301797227e-02,-8.101874254826262056e-02,1.312657160589148636e-02,-1.204198498600278500e-02,-2.191816388898130963e-02,-2.348886791342347929e-02
-3.777439170636440191e-01,6.048172898003756348e-01,3.202852881947396840e-02,2.921018724509123476e-01,1.616206726841374341e-01,7.743210422627418987e-01,-3.821640240563415336e-01,7.393953382474857117e-01,-2.741613037253950447e-01,-2.095029136966516242e-02,3.814311758162759469e-01,7.154947048224870043e-01,-1.803338513431643753e+00,-1.374422701291876603e+00,-5.965037828416925453e-02
1.742943950325634150e-01,-8.189958741664134234e-02,3.917303733804344823e-02,1.224028308322048647e-01,6.803293194769881314e-02,-1.397250905644113750e-01,-1.255140965132570396e-01,6.604847229873067604e-02,-1.595999440914019907e-01,2.019385356655531427e-02,4.922835790181976506e-02,-7.310717517867265647e-02,-5.375402631681771431e-02,1.002129902071971779e-01,-5.387547076200881885e-03
2.604486906527143653e-01,1.436672558209505512e-01,-4.064520121002394154e-02,1.290425848823412158e-01,-3.341878238067321205e-01,-2.467533316444291969e-01,-1.377089655471708252e-01,7.468886905547968136e-02,-1.556053645791673212e-01,3.415452205298688884e-03,4.525197879982718607e-01,-5.363533194336285968e-03,6.907195144122467434e-02,2.056540967612648374e-01,3.303160045957224122e-01
4.112147311317601583e-02,1.330872948071401551e-01,-5.401303646622954147e-02,3.144964973126158914e-02,-6.134644956391994974e-02,1.477486818042410277e-02,4.321202187375193793e-01,-5.080356574722429824e-02,4.514549947348095449e-02,-3.862622906029183206e-02,-3.065601701335310403e-01,2.470754016382122054e-01,1.037127609977753634e-01,-8.525247122336276906e-02,8.893634110615464272e-02
1.311596444163952990e-01,3.357179486840046745e-01,1.318970701037014692e-01,1.856981167898340834e-01,3.064233283377823525e-01,-8.278649569439562594e-02,-6.266373268910419014e-02,1.021486766875379787e-01,2.178513784731087588e-01,3.593625540354390413e-01,-2.795679183061833273e-01,9.135140671393761347e-02,-3.731784340287943036e-01,1.088030153316709603e+00,3.487853720575909700e-01
4.112147311317690401e-02,1.330872948071395723e-01,-5.401303646622969412e-02,3.144964973126216506e-02,-6.134644956391984566e-02,1.477486818042479319e-02,4.321202187375179360e-01,-5.080356574722422885e-02,4.514549947348143327e-02,-3.862622906029161696e-02,-3.065601701335300411e-01,2.470754016382115392e-01,1.037127609977748360e-01,-8.525247122336232497e-02,8.893634110615421251e-02
-6.530420284369678474e-02,-3.485646803746498268e-01,-2.188711491675919274e-01,-1.595775859821282894e-02,-2.844410637837628889e-02,-1.113898957314822386e-01,-4.179750869533929714e-02,-1.722825838503043439e-01,-1.297817448843807953e-01,-2.366756749485952327e-01,1.927748711318945721e-02,-1.297996616841412543e-01,-6.030805058557788811e-01,-3.700911832455230366e-01,2.883018194461480777e-01
-3.777439170636421317e-01,6.048172898003788545e-01,3.202852881947614722e-02,2.921018724509080178e-01,1.616206726841357688e-01,7.743210422627424538e-01,-3.821640240563430879e-01,7.393953382474844904e-01,-2.741613037253947116e-01,-2.095029136966694572e-02,3.814311758162735599e-01,7.154947048224840067e-01,-1.803338513431645751e+00,-1.374422701291874160e+00,-5.965037828416711041e-02
-8.275921383604512016e-02,-2.895865702189815427e-01,-2.065198912509294549e-01,-2.450155732493592212e-02,-1.044025599077833683e-01,-1.555692932056103317e-01,-7.049420620547254546e-02,-2.458268572272639396e-01,-1.133076632928737004e-01,-2.099795359983856746e-01,-2.058587534524446844e-02,-1.855820843380405483e-01,-6.235503567283872117e-01,-4.133554274599832157e-01,2.276183283775752297e-01
-3.777439170636469612e-01,6.048172898003801867e-01,3.202852881947528679e-02,2.921018724509097941e-01,1.616206726841401264e-01,7.743210422627441192e-01,-3.821640240563447533e-01,7.393953382474823810e-01,-2.741613037253926577e-01,-2.095029136966557182e-02,3.814311758162743926e-01,7.154947048224860051e-01,-1.803338513431645973e+00,-1.374422701291871496e+00,-5.965037828417300847e-02
7.090424617507153082e-02,-5.318313444787263755e-01,-1.589872721552961332e+00,2.471557086292916483e-01,-1.482485872397387716e+00,-3.630642618229970031e-01,-1.210883793720550772e+00,3.401850565228525247e-01,-4.919119836846097549e-01,3.124134073030911396e-01,-2.101729065852089573e-01,5.905569225389822180e-02,-3.215561916662983966e-01,-6.532647983651271861e-01,4.036545832189885052e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
